payment_id,order_id,method,amount_copper,status,paid_at
PAY-040364,ORD-035174,crystal_transfer,4884,success,2025-08-05T10:24:24Z
PAY-040365,ORD-035175,guild_credit,6203,failed,2025-08-05T13:46:12Z
PAY-040366,ORD-035175,guild_credit,6203,success,2025-08-05 13:58:12
PAY-040367,ORD-035176,guild_credit,683,success,2025-08-05T13:59:32Z
PAY-040368,ORD-035177,coin,6902,success,2025-08-05 14:58:21
PAY-040369,ORD-035178,coin,3577,success,2025-08-05T08:56:57Z
PAY-040370,ORD-035178,coin,3412,success,2025-08-05T09:23:57Z
PAY-040371,ORD-035180,guild_credit,5316,success,2025-08-05T09:35:13Z
PAY-040372,ORD-035181,barter,4147,success,2025-08-05 15:15:08
PAY-040373,ORD-035182,coin,998,success,2025-08-05T13:30:34Z
PAY-040374,ORD-035182,coin,968,success,2025-08-05 13:54:34
PAY-040375,ORD-035182,coin,1966,refunded,2025-08-09T06:18:34Z
PAY-040376,ORD-035183,crystal_transfer,1388,success,2025-08-05T13:24:23Z
PAY-040377,ORD-035184,guild_credit,6609,success,2025-08-05 17:56:57
PAY-040378,ORD-035185,barter,820,success,2025-08-05T08:12:50Z
PAY-040379,ORD-035186,coin,1764,success,2025-08-05 10:43:07
PAY-040380,ORD-035187,crystal_transfer,564,success,2025-08-05 17:53:49
PAY-040381,ORD-035188,coin,1446,success,2025-08-05T13:41:27Z
PAY-040382,ORD-035189,coin,6712,success,2025-08-05 16:29:21
PAY-040383,ORD-035190,barter,3804,success,2025-08-05T12:14:18Z
PAY-040384,ORD-035191,barter,1860,success,2025-08-05 17:37:00
PAY-040385,ORD-035192,coin,7011,success,2025-08-05 10:48:48
PAY-040386,ORD-035193,crystal_transfer,9091,success,2025-08-05 15:28:06
PAY-040387,ORD-035194,coin,1611,success,2025-08-05 18:44:59
PAY-040388,ORD-035195,guild_credit,2968,success,2025-08-05T11:39:20Z
PAY-040389,ORD-035196,guild_credit,10464,success,2025-08-05 13:25:20
PAY-040390,ORD-035197,guild_credit,7911,success,2025-08-05T11:53:00Z
PAY-040391,ORD-035198,crystal_transfer,2570,success,2025-08-05T13:31:23Z
PAY-040392,ORD-035198,guild_credit,2501,success,2025-08-05 13:46:23
PAY-040393,ORD-035199,coin,2388,success,2025-08-05 11:16:33
PAY-040394,ORD-035200,crystal_transfer,2405,success,2025-08-05T15:09:34Z
PAY-040395,ORD-035202,coin,914,success,2025-08-05 17:38:05
PAY-040396,ORD-035203,coin,1213,success,2025-08-05T13:42:53Z
PAY-040397,ORD-035204,guild_credit,729,success,2025-08-05T13:39:51Z
PAY-040398,ORD-035205,guild_credit,5478,success,2025-08-05T11:43:09Z
PAY-040399,ORD-035206,crystal_transfer,2191,success,2025-08-05T11:54:58Z
PAY-040400,ORD-035206,coin,2223,success,2025-08-05 12:18:58
PAY-040401,ORD-035207,crystal_transfer,9534,success,2025-08-05T16:29:50Z
PAY-040402,ORD-035208,guild_credit,8779,success,2025-08-05T13:48:47Z
PAY-040403,ORD-035209,coin,726,success,2025-08-05T14:00:02Z
PAY-040404,ORD-035210,coin,3626,success,2025-08-05T11:13:22Z
PAY-040405,ORD-035211,guild_credit,6872,success,2025-08-05T15:25:54Z
PAY-040406,ORD-035212,coin,5119,success,2025-08-05 15:41:21
PAY-040407,ORD-035213,guild_credit,2507,success,2025-08-05T18:42:46Z
PAY-040408,ORD-035214,coin,16490,success,2025-08-05T19:47:27Z
PAY-040409,ORD-035215,guild_credit,4286,success,2025-08-05 15:56:44
PAY-040410,ORD-035216,guild_credit,1157,success,2025-08-05T14:19:23Z
PAY-040411,ORD-035216,coin,1223,success,2025-08-05T14:40:23Z
PAY-040412,ORD-035217,guild_credit,5521,success,2025-08-05T17:18:11Z
PAY-040413,ORD-035217,coin,5623,success,2025-08-05T17:32:11Z
PAY-040414,ORD-035218,guild_credit,4445,success,2025-08-05T13:03:41Z
PAY-040415,ORD-035219,barter,779,success,2025-08-05 09:39:49
PAY-040416,ORD-035220,barter,6805,failed,2025-08-05T16:13:20Z
PAY-040417,ORD-035221,coin,4062,success,2025-08-05T16:53:30Z
PAY-040418,ORD-035222,coin,4889,success,2025-08-05T12:29:52Z
PAY-040419,ORD-035223,barter,7204,success,2025-08-05T16:26:24Z
PAY-040420,ORD-035224,coin,1558,success,2025-08-05 12:32:38
PAY-040421,ORD-035224,guild_credit,1757,success,2025-08-05T12:42:38Z
PAY-040422,ORD-035225,coin,4448,success,2025-08-05 14:33:16
PAY-040423,ORD-035226,barter,7542,success,2025-08-05 14:31:58
PAY-040424,ORD-035227,guild_credit,3282,success,2025-08-05T14:08:28Z
PAY-040425,ORD-035227,coin,3313,success,2025-08-05 14:27:28
PAY-040426,ORD-035228,coin,1830,success,2025-08-05 17:09:53
PAY-040427,ORD-035229,crystal_transfer,5010,success,2025-08-05T15:18:57Z
PAY-040428,ORD-035230,coin,8157,success,2025-08-05T18:05:20Z
PAY-040429,ORD-035231,coin,5932,success,2025-08-05 14:03:46
PAY-040430,ORD-035232,guild_credit,16469,success,2025-08-05T15:34:55Z
PAY-040431,ORD-035233,guild_credit,13024,failed,2025-08-05T14:50:19Z
PAY-040432,ORD-035233,guild_credit,13024,success,2025-08-05T15:05:19Z
PAY-040433,ORD-035234,coin,13587,success,2025-08-05 16:02:29
PAY-040434,ORD-035235,crystal_transfer,299,failed,2025-08-05T16:48:31Z
PAY-040435,ORD-035235,crystal_transfer,299,success,2025-08-05 16:53:31
PAY-040436,ORD-035236,guild_credit,2844,success,2025-08-05 16:13:52
PAY-040437,ORD-035237,crystal_transfer,6565,success,2025-08-05 15:10:07
PAY-040438,ORD-035238,crystal_transfer,3249,success,2025-08-05T15:33:06Z
PAY-040439,ORD-035239,coin,12174,success,2025-08-05T18:46:22Z
PAY-040440,ORD-035240,crystal_transfer,3200,success,2025-08-05T13:44:54Z
PAY-040441,ORD-035241,crystal_transfer,12069,success,2025-08-05 19:07:15
PAY-040442,ORD-035242,coin,723,success,2025-08-05 18:06:11
PAY-040443,ORD-035243,barter,2065,success,2025-08-05T12:05:25Z
PAY-040444,ORD-035244,coin,1659,success,2025-08-05 16:46:48
PAY-040445,ORD-035245,guild_credit,672,success,2025-08-05 13:52:38
PAY-040446,ORD-035246,coin,5950,success,2025-08-05 15:21:19
PAY-040447,ORD-035246,barter,5853,success,2025-08-05T15:40:19Z
PAY-040448,ORD-035247,guild_credit,5146,success,2025-08-05T15:49:15Z
PAY-040449,ORD-035248,coin,6873,success,2025-08-05T12:44:35Z
PAY-040450,ORD-035248,coin,6893,success,2025-08-05 12:59:35
PAY-040451,ORD-035248,coin,13766,refunded,2025-08-07T21:30:35Z
PAY-040452,ORD-035249,coin,5790,success,2025-08-05T09:57:37Z
PAY-040453,ORD-035249,coin,5660,success,2025-08-05T10:19:37Z
PAY-040454,ORD-035250,coin,3296,success,2025-08-05 10:06:40
PAY-040455,ORD-035250,crystal_transfer,3344,success,2025-08-05T10:29:40Z
PAY-040456,ORD-035251,guild_credit,9463,success,2025-08-05 10:40:12
PAY-040457,ORD-035252,coin,3451,success,2025-08-05T12:00:54Z
PAY-040458,ORD-035253,crystal_transfer,5683,success,2025-08-05 11:30:26
PAY-040459,ORD-035254,guild_credit,4226,success,2025-08-05T12:24:47Z
PAY-040460,ORD-035255,crystal_transfer,9873,success,2025-08-05T17:59:27Z
PAY-040461,ORD-035256,coin,15448,success,2025-08-05 12:39:23
PAY-040462,ORD-035257,coin,448,success,2025-08-05T15:22:06Z
PAY-040463,ORD-035257,coin,397,success,2025-08-05T15:32:06Z
PAY-040464,ORD-035258,barter,2720,success,2025-08-05T15:49:21Z
PAY-040465,ORD-035259,guild_credit,2007,success,2025-08-05 10:50:06
PAY-040466,ORD-035260,crystal_transfer,309,success,2025-08-05T13:53:52Z
PAY-040467,ORD-035261,coin,1827,success,2025-08-05T14:42:56Z
PAY-040468,ORD-035262,crystal_transfer,3237,success,2025-08-05T18:28:37Z
PAY-040469,ORD-035263,barter,3950,success,2025-08-05 10:43:25
PAY-040470,ORD-035264,coin,5430,success,2025-08-05 16:58:28
PAY-040471,ORD-035265,coin,971,success,2025-08-05 13:21:16
PAY-040472,ORD-035266,coin,13810,failed,2025-08-05T18:15:16Z
PAY-040473,ORD-035266,coin,13810,success,2025-08-05 18:28:16
PAY-040474,ORD-035267,coin,1474,success,2025-08-05 15:24:44
PAY-040475,ORD-035268,crystal_transfer,595,success,2025-08-05T12:49:56Z
PAY-040476,ORD-035269,coin,9100,failed,2025-08-05T13:22:01Z
PAY-040477,ORD-035269,coin,9100,success,2025-08-05 13:39:01
PAY-040478,ORD-035270,coin,3770,success,2025-08-05 09:36:38
PAY-040479,ORD-035271,coin,1171,success,2025-08-05 13:02:31
PAY-040480,ORD-035272,barter,2330,success,2025-08-05 15:36:06
PAY-040481,ORD-035273,coin,2062,success,2025-08-05T14:12:21Z
PAY-040482,ORD-035274,guild_credit,1684,success,2025-08-05 14:55:09
PAY-040483,ORD-035275,coin,12273,success,2025-08-06 15:55:57
PAY-040484,ORD-035276,barter,751,success,2025-08-06T11:40:28Z
PAY-040485,ORD-035277,coin,1740,failed,2025-08-06T14:35:15Z
PAY-040486,ORD-035277,coin,1740,success,2025-08-06T14:38:15Z
PAY-040487,ORD-035278,guild_credit,6637,success,2025-08-06T08:36:41Z
PAY-040488,ORD-035279,crystal_transfer,1012,success,2025-08-06 15:30:06
PAY-040489,ORD-035280,coin,2530,success,2025-08-06 13:48:56
PAY-040490,ORD-035281,barter,5133,success,2025-08-06 14:04:42
PAY-040491,ORD-035282,guild_credit,7276,success,2025-08-06T11:49:16Z
PAY-040492,ORD-035283,guild_credit,2238,success,2025-08-06 11:13:10
PAY-040493,ORD-035284,coin,2170,success,2025-08-06 14:33:09
PAY-040494,ORD-035285,coin,8681,success,2025-08-06 10:47:34
PAY-040495,ORD-035286,crystal_transfer,2770,success,2025-08-06T11:35:05Z
PAY-040496,ORD-035287,coin,6035,success,2025-08-06T18:40:17Z
PAY-040497,ORD-035288,coin,11713,success,2025-08-06 12:17:23
PAY-040498,ORD-035289,barter,2476,success,2025-08-06 12:33:39
PAY-040499,ORD-035289,guild_credit,2614,success,2025-08-06 12:49:39
PAY-040500,ORD-035289,barter,5090,refunded,2025-08-11T23:29:39Z
PAY-040501,ORD-035290,coin,5385,success,2025-08-06T13:42:49Z
PAY-040502,ORD-035291,coin,5698,failed,2025-08-06T11:47:32Z
PAY-040503,ORD-035291,coin,5698,success,2025-08-06 11:57:32
PAY-040504,ORD-035292,coin,4084,success,2025-08-06 14:15:15
PAY-040505,ORD-035293,coin,1190,success,2025-08-06T16:01:12Z
PAY-040506,ORD-035293,guild_credit,1298,success,2025-08-06T16:24:12Z
PAY-040507,ORD-035294,barter,7182,success,2025-08-06 08:48:56
PAY-040508,ORD-035295,coin,11330,success,2025-08-06T16:42:38Z
PAY-040509,ORD-035296,coin,2399,success,2025-08-06T12:57:44Z
PAY-040510,ORD-035296,guild_credit,2593,success,2025-08-06T13:17:44Z
PAY-040511,ORD-035297,guild_credit,714,success,2025-08-06T14:46:38Z
PAY-040512,ORD-035297,barter,766,success,2025-08-06T14:52:38Z
PAY-040513,ORD-035298,guild_credit,2276,success,2025-08-06T13:38:55Z
PAY-040514,ORD-035299,coin,14718,success,2025-08-06T16:13:34Z
PAY-040515,ORD-035300,coin,3706,success,2025-08-06 13:52:39
PAY-040516,ORD-035300,coin,3706,refunded,2025-08-15 07:03:39
PAY-040517,ORD-035301,guild_credit,3784,success,2025-08-06 15:12:32
PAY-040518,ORD-035302,crystal_transfer,2590,success,2025-08-06T11:18:00Z
PAY-040519,ORD-035303,guild_credit,9564,success,2025-08-06T15:46:11Z
PAY-040520,ORD-035304,coin,6646,success,2025-08-06 13:11:19
PAY-040521,ORD-035305,guild_credit,662,success,2025-08-06 10:39:40
PAY-040522,ORD-035306,crystal_transfer,12407,success,2025-08-06 18:07:43
PAY-040523,ORD-035307,guild_credit,6223,success,2025-08-06 15:13:34
PAY-040524,ORD-035308,coin,9318,success,2025-08-06 13:42:40
PAY-040525,ORD-035309,barter,7757,success,2025-08-06 17:11:55
PAY-040526,ORD-035310,barter,5642,success,2025-08-06T12:20:34Z
PAY-040527,ORD-035311,crystal_transfer,648,success,2025-08-06 16:11:48
PAY-040528,ORD-035313,crystal_transfer,2893,success,2025-08-06 11:14:06
PAY-040529,ORD-035314,coin,3173,success,2025-08-06T08:46:22Z
PAY-040530,ORD-035315,crystal_transfer,2294,success,2025-08-06 15:04:00
PAY-040531,ORD-035316,coin,4365,success,2025-08-06T11:24:42Z
PAY-040532,ORD-035317,guild_credit,959,success,2025-08-06 13:40:57
PAY-040533,ORD-035317,crystal_transfer,946,success,2025-08-06 14:01:57
PAY-040534,ORD-035318,guild_credit,10472,success,2025-08-06T11:23:36Z
PAY-040535,ORD-035319,coin,3216,success,2025-08-06T15:57:28Z
PAY-040536,ORD-035320,crystal_transfer,5233,success,2025-08-06 13:55:56
PAY-040537,ORD-035321,crystal_transfer,17691,success,2025-08-06T13:33:44Z
PAY-040538,ORD-035322,coin,264,success,2025-08-06T15:38:23Z
PAY-040539,ORD-035322,coin,418,success,2025-08-06 15:54:23
PAY-040540,ORD-035323,barter,1207,success,2025-08-06T18:35:03Z
PAY-040541,ORD-035324,coin,2672,success,2025-08-06T12:35:46Z
PAY-040542,ORD-035325,guild_credit,420,success,2025-08-06T17:23:20Z
PAY-040543,ORD-035326,barter,6145,success,2025-08-06 11:41:18
PAY-040544,ORD-035327,coin,6966,success,2025-08-06T16:46:23Z
PAY-040545,ORD-035328,crystal_transfer,3021,success,2025-08-06T15:23:52Z
PAY-040546,ORD-035329,crystal_transfer,5669,failed,2025-08-06T09:54:39Z
PAY-040547,ORD-035330,guild_credit,3836,success,2025-08-06T13:37:20Z
PAY-040548,ORD-035331,crystal_transfer,1596,success,2025-08-06T12:06:03Z
PAY-040549,ORD-035332,coin,2059,success,2025-08-06T12:05:48Z
PAY-040550,ORD-035332,coin,2059,refunded,2025-08-12T06:55:48Z
PAY-040551,ORD-035333,guild_credit,1591,success,2025-08-06 14:04:16
PAY-040552,ORD-035335,coin,485,failed,2025-08-06 14:03:25
PAY-040553,ORD-035335,coin,485,success,2025-08-06 14:24:25
PAY-040554,ORD-035336,barter,4143,success,2025-08-06 11:44:43
PAY-040555,ORD-035337,coin,2000,success,2025-08-06T17:39:43Z
PAY-040556,ORD-035338,coin,18992,success,2025-08-06 16:17:58
PAY-040557,ORD-035339,guild_credit,1965,success,2025-08-06T10:17:52Z
PAY-040558,ORD-035340,coin,1020,success,2025-08-06 17:27:05
PAY-040559,ORD-035341,guild_credit,4201,success,2025-08-06 12:27:46
PAY-040560,ORD-035342,coin,1649,success,2025-08-06 09:37:17
PAY-040561,ORD-035343,crystal_transfer,6978,success,2025-08-06T17:49:17Z
PAY-040562,ORD-035344,guild_credit,6035,success,2025-08-06 13:00:21
PAY-040563,ORD-035345,barter,19427,success,2025-08-06 08:53:49
PAY-040564,ORD-035346,guild_credit,6694,success,2025-08-06 14:51:10
PAY-040565,ORD-035347,coin,13353,failed,2025-08-06T18:11:52Z
PAY-040566,ORD-035347,coin,13353,success,2025-08-06T18:29:52Z
PAY-040567,ORD-035348,guild_credit,8858,success,2025-08-06 16:26:26
PAY-040568,ORD-035349,barter,9541,success,2025-08-06 19:19:16
PAY-040569,ORD-035350,coin,3203,success,2025-08-06T15:35:00Z
PAY-040570,ORD-035351,coin,14792,success,2025-08-06 13:44:30
PAY-040571,ORD-035353,guild_credit,5189,success,2025-08-06T17:11:39Z
PAY-040572,ORD-035354,coin,8095,success,2025-08-06 17:23:29
PAY-040573,ORD-035355,crystal_transfer,2345,failed,2025-08-06T17:59:52Z
PAY-040574,ORD-035355,crystal_transfer,2345,success,2025-08-06 18:17:52
PAY-040575,ORD-035356,coin,1447,success,2025-08-06T09:10:50Z
PAY-040576,ORD-035357,crystal_transfer,8734,success,2025-08-06 17:46:44
PAY-040577,ORD-035358,coin,977,success,2025-08-06 13:11:53
PAY-040578,ORD-035359,coin,1509,success,2025-08-06 10:58:42
PAY-040579,ORD-035360,coin,1699,success,2025-08-06T14:08:43Z
PAY-040580,ORD-035361,coin,386,success,2025-08-06T12:57:46Z
PAY-040581,ORD-035361,coin,346,success,2025-08-06 13:06:46
PAY-040582,ORD-035362,coin,597,success,2025-08-06 14:59:46
PAY-040583,ORD-035363,crystal_transfer,2398,success,2025-08-06 15:24:38
PAY-040584,ORD-035364,coin,1592,success,2025-08-07T17:09:57Z
PAY-040585,ORD-035365,coin,1928,success,2025-08-07 11:51:15
PAY-040586,ORD-035366,guild_credit,2279,success,2025-08-07 14:44:45
PAY-040587,ORD-035367,guild_credit,8099,success,2025-08-07T12:20:14Z
PAY-040588,ORD-035368,barter,14730,success,2025-08-07T16:53:07Z
PAY-040589,ORD-035369,crystal_transfer,2883,success,2025-08-07T09:44:55Z
PAY-040590,ORD-035370,coin,6098,success,2025-08-07T14:27:39Z
PAY-040591,ORD-035371,barter,2754,success,2025-08-07T17:24:28Z
PAY-040592,ORD-035372,coin,4031,success,2025-08-07 13:27:18
PAY-040593,ORD-035373,crystal_transfer,1253,success,2025-08-07 10:38:34
PAY-040594,ORD-035374,coin,2965,success,2025-08-07T13:27:50Z
PAY-040595,ORD-035375,coin,9796,success,2025-08-07T13:45:24Z
PAY-040596,ORD-035376,crystal_transfer,3231,success,2025-08-07 17:46:57
PAY-040597,ORD-035378,crystal_transfer,1065,success,2025-08-07T12:50:00Z
PAY-040598,ORD-035379,guild_credit,2108,success,2025-08-07T18:47:39Z
PAY-040599,ORD-035380,coin,1373,success,2025-08-07 13:45:37
PAY-040600,ORD-035381,crystal_transfer,1095,success,2025-08-07T13:29:10Z
PAY-040601,ORD-035381,crystal_transfer,1095,refunded,2025-08-12 20:20:10
PAY-040602,ORD-035382,coin,1927,success,2025-08-07T13:11:13Z
PAY-040603,ORD-035383,crystal_transfer,735,success,2025-08-07T12:07:41Z
PAY-040604,ORD-035384,guild_credit,1908,success,2025-08-07 10:48:04
PAY-040605,ORD-035385,crystal_transfer,1844,failed,2025-08-07T14:02:18Z
PAY-040606,ORD-035385,crystal_transfer,1844,success,2025-08-07T14:21:18Z
PAY-040607,ORD-035386,coin,108,success,2025-08-07 11:56:02
PAY-040608,ORD-035387,crystal_transfer,4362,success,2025-08-07 11:48:47
PAY-040609,ORD-035388,coin,2549,success,2025-08-07T09:42:02Z
PAY-040610,ORD-035389,guild_credit,3441,success,2025-08-07T14:53:08Z
PAY-040611,ORD-035390,barter,5687,success,2025-08-07 15:13:37
PAY-040612,ORD-035391,guild_credit,4345,success,2025-08-07T16:01:10Z
PAY-040613,ORD-035392,crystal_transfer,1433,success,2025-08-07 12:39:19
PAY-040614,ORD-035393,coin,5100,failed,2025-08-07T10:37:15Z
PAY-040615,ORD-035393,coin,5100,success,2025-08-07T10:41:15Z
PAY-040616,ORD-035394,coin,1796,success,2025-08-07 15:46:27
PAY-040617,ORD-035395,crystal_transfer,15136,success,2025-08-07 12:47:07
PAY-040618,ORD-035396,coin,5719,success,2025-08-07 13:27:26
PAY-040619,ORD-035396,coin,5781,success,2025-08-07 13:31:26
PAY-040620,ORD-035397,crystal_transfer,502,success,2025-08-07T18:59:45Z
PAY-040621,ORD-035398,guild_credit,2385,success,2025-08-07T12:53:27Z
PAY-040622,ORD-035398,coin,2541,success,2025-08-07 13:16:27
PAY-040623,ORD-035399,guild_credit,3167,success,2025-08-07 14:56:40
PAY-040624,ORD-035400,barter,6231,success,2025-08-07T12:13:53Z
PAY-040625,ORD-035401,guild_credit,4253,success,2025-08-07T14:09:34Z
PAY-040626,ORD-035402,coin,2226,success,2025-08-07 13:38:36
PAY-040627,ORD-035403,coin,2163,success,2025-08-07T17:24:07Z
PAY-040628,ORD-035404,barter,3600,success,2025-08-07T14:47:51Z
PAY-040629,ORD-035405,guild_credit,7226,success,2025-08-07T13:09:53Z
PAY-040630,ORD-035406,coin,8778,success,2025-08-07T16:40:17Z
PAY-040631,ORD-035407,guild_credit,3424,success,2025-08-07T12:39:30Z
PAY-040632,ORD-035408,guild_credit,3646,success,2025-08-07T16:23:23Z
PAY-040633,ORD-035409,guild_credit,1958,success,2025-08-07 13:34:19
PAY-040634,ORD-035410,coin,3475,success,2025-08-07 16:02:20
PAY-040635,ORD-035411,coin,5219,failed,2025-08-07T09:49:34Z
PAY-040636,ORD-035411,coin,5219,success,2025-08-07 09:54:34
PAY-040637,ORD-035412,coin,265,success,2025-08-07 16:58:58
PAY-040638,ORD-035413,crystal_transfer,659,success,2025-08-07T15:07:00Z
PAY-040639,ORD-035413,barter,703,success,2025-08-07T15:25:00Z
PAY-040640,ORD-035414,coin,1851,success,2025-08-07 14:37:16
PAY-040641,ORD-035415,guild_credit,7505,success,2025-08-07 17:05:47
PAY-040642,ORD-035416,coin,5189,success,2025-08-07 15:17:35
PAY-040643,ORD-035417,coin,3728,success,2025-08-07T11:54:09Z
PAY-040644,ORD-035418,crystal_transfer,545,success,2025-08-07 11:14:41
PAY-040645,ORD-035419,coin,3753,success,2025-08-07T17:08:26Z
PAY-040646,ORD-035420,coin,2780,success,2025-08-07T14:07:36Z
PAY-040647,ORD-035421,crystal_transfer,3186,success,2025-08-07T13:41:48Z
PAY-040648,ORD-035421,coin,3060,success,2025-08-07T13:54:48Z
PAY-040649,ORD-035422,coin,8797,success,2025-08-07T16:28:22Z
PAY-040650,ORD-035423,barter,11865,success,2025-08-07T11:56:41Z
PAY-040651,ORD-035424,guild_credit,5902,success,2025-08-07 13:48:46
PAY-040652,ORD-035425,coin,1672,success,2025-08-07T16:54:02Z
PAY-040653,ORD-035426,crystal_transfer,556,success,2025-08-07 10:27:41
PAY-040654,ORD-035427,guild_credit,5429,success,2025-08-07 17:15:42
PAY-040655,ORD-035428,barter,4813,success,2025-08-07T14:52:48Z
PAY-040656,ORD-035428,barter,4910,success,2025-08-07T15:07:48Z
PAY-040657,ORD-035429,crystal_transfer,6013,success,2025-08-07 12:09:51
PAY-040658,ORD-035429,guild_credit,6192,success,2025-08-07 12:25:51
PAY-040659,ORD-035430,crystal_transfer,4686,success,2025-08-07 11:34:51
PAY-040660,ORD-035431,coin,12484,failed,2025-08-07T14:15:09Z
PAY-040661,ORD-035431,coin,12484,success,2025-08-07 14:26:09
PAY-040662,ORD-035432,coin,2816,success,2025-08-07T17:41:10Z
PAY-040663,ORD-035432,coin,2795,success,2025-08-07 17:54:10
PAY-040664,ORD-035433,guild_credit,2622,success,2025-08-07T17:00:42Z
PAY-040665,ORD-035433,guild_credit,2472,success,2025-08-07T17:18:42Z
PAY-040666,ORD-035433,guild_credit,5094,refunded,2025-08-19T04:01:42Z
PAY-040667,ORD-035434,coin,5847,success,2025-08-07 12:08:15
PAY-040668,ORD-035435,crystal_transfer,15862,success,2025-08-07T14:04:47Z
PAY-040669,ORD-035436,coin,12515,success,2025-08-07T10:44:00Z
PAY-040670,ORD-035437,coin,673,success,2025-08-07T13:53:47Z
PAY-040671,ORD-035438,coin,5886,success,2025-08-07T16:56:14Z
PAY-040672,ORD-035439,crystal_transfer,4992,success,2025-08-07T16:34:00Z
PAY-040673,ORD-035440,guild_credit,2768,success,2025-08-07T14:56:51Z
PAY-040674,ORD-035441,crystal_transfer,2902,success,2025-08-07T12:50:38Z
PAY-040675,ORD-035442,crystal_transfer,1579,success,2025-08-07T12:02:55Z
PAY-040676,ORD-035443,coin,3713,success,2025-08-07 15:19:17
PAY-040677,ORD-035444,crystal_transfer,2698,success,2025-08-07T13:09:55Z
PAY-040678,ORD-035444,crystal_transfer,2582,success,2025-08-07 13:13:55
PAY-040679,ORD-035445,crystal_transfer,12479,success,2025-08-07 10:17:53
PAY-040680,ORD-035446,guild_credit,1140,success,2025-08-07T15:25:05Z
PAY-040681,ORD-035447,coin,13658,failed,2025-08-07T19:40:29Z
PAY-040682,ORD-035448,crystal_transfer,7537,success,2025-08-07T16:17:33Z
PAY-040683,ORD-035449,crystal_transfer,677,success,2025-08-07 10:21:04
PAY-040684,ORD-035450,crystal_transfer,10264,success,2025-08-07T15:16:03Z
PAY-040685,ORD-035451,crystal_transfer,1827,success,2025-08-07T13:42:47Z
PAY-040686,ORD-035452,coin,4113,success,2025-08-07T12:25:16Z
PAY-040687,ORD-035453,guild_credit,4216,success,2025-08-07 11:29:35
PAY-040688,ORD-035454,coin,4950,success,2025-08-07 17:19:13
PAY-040689,ORD-035455,coin,4555,success,2025-08-07 11:25:20
PAY-040690,ORD-035456,coin,5896,success,2025-08-07T14:59:16Z
PAY-040691,ORD-035457,crystal_transfer,14883,success,2025-08-08T12:57:25Z
PAY-040692,ORD-035458,coin,5721,success,2025-08-08T12:32:05Z
PAY-040693,ORD-035459,coin,2476,failed,2025-08-08 13:21:33
PAY-040694,ORD-035459,coin,2476,success,2025-08-08T13:22:33Z
PAY-040695,ORD-035460,crystal_transfer,3075,success,2025-08-08T13:36:10Z
PAY-040696,ORD-035461,coin,5386,success,2025-08-08 18:18:34
PAY-040697,ORD-035462,guild_credit,8071,success,2025-08-08 14:39:25
PAY-040698,ORD-035463,crystal_transfer,6428,success,2025-08-08 15:57:25
PAY-040699,ORD-035464,crystal_transfer,4928,success,2025-08-08T14:46:23Z
PAY-040700,ORD-035465,coin,3795,success,2025-08-08T14:52:25Z
PAY-040701,ORD-035466,coin,7920,success,2025-08-08 11:40:08
PAY-040702,ORD-035467,coin,1022,success,2025-08-08T11:02:51Z
PAY-040703,ORD-035467,coin,1004,success,2025-08-08 11:23:51
PAY-040704,ORD-035468,coin,1322,success,2025-08-08T16:55:32Z
PAY-040705,ORD-035469,guild_credit,908,failed,2025-08-08T15:00:09Z
PAY-040706,ORD-035469,guild_credit,908,success,2025-08-08T15:08:09Z
PAY-040707,ORD-035470,coin,6190,success,2025-08-08T13:19:30Z
PAY-040708,ORD-035471,coin,8503,success,2025-08-08T14:20:55Z
PAY-040709,ORD-035472,barter,276,success,2025-08-08T12:54:33Z
PAY-040710,ORD-035473,coin,6264,success,2025-08-08T14:42:59Z
PAY-040711,ORD-035474,coin,1174,success,2025-08-08T19:01:19Z
PAY-040712,ORD-035475,guild_credit,4159,success,2025-08-08T15:57:06Z
PAY-040713,ORD-035476,guild_credit,1193,success,2025-08-08 17:10:35
PAY-040714,ORD-035477,coin,566,success,2025-08-08 17:53:34
PAY-040715,ORD-035478,guild_credit,861,success,2025-08-08 13:19:05
PAY-040716,ORD-035479,coin,2277,failed,2025-08-08 10:52:32
PAY-040717,ORD-035480,coin,5065,success,2025-08-08T08:43:25Z
PAY-040718,ORD-035481,barter,6995,success,2025-08-08T15:50:58Z
PAY-040719,ORD-035482,guild_credit,8431,success,2025-08-08T18:15:44Z
PAY-040720,ORD-035483,coin,13726,success,2025-08-08T15:20:22Z
PAY-040721,ORD-035484,crystal_transfer,998,success,2025-08-08T15:25:58Z
PAY-040722,ORD-035485,crystal_transfer,1917,success,2025-08-08 11:04:11
PAY-040723,ORD-035485,guild_credit,2107,success,2025-08-08T11:29:11Z
PAY-040724,ORD-035486,coin,1254,success,2025-08-08T16:11:16Z
PAY-040725,ORD-035487,coin,0,success,2025-08-08T13:47:31Z
PAY-040726,ORD-035488,barter,11148,success,2025-08-08 12:17:58
PAY-040727,ORD-035489,guild_credit,9872,success,2025-08-08 11:39:04
PAY-040728,ORD-035490,coin,11659,success,2025-08-08 19:50:21
PAY-040729,ORD-035491,coin,10409,success,2025-08-08T09:03:27Z
PAY-040730,ORD-035492,guild_credit,783,success,2025-08-08T18:02:28Z
PAY-040731,ORD-035493,coin,7953,success,2025-08-08T09:24:01Z
PAY-040732,ORD-035494,coin,5132,success,2025-08-08T14:50:39Z
