order_item_id,order_id,potion_sku,quantity,unit_price_copper
ITM-107487,ORD-031927,POT-0035,3,1160
ITM-107488,ORD-031928,POT-0079,3,1090
ITM-107489,ORD-031928,POT-0001,1,101
ITM-107490,ORD-031928,POT-0043,1,684
ITM-107491,ORD-031929,POT-0024,1,1499
ITM-107492,ORD-031929,POT-0020,1,1516
ITM-107493,ORD-031930,POT-0089,2,1242
ITM-107494,ORD-031931,POT-0069,1,128
ITM-107495,ORD-031932,POT-0065,2,1165
ITM-107496,ORD-031932,POT-0027,1,551
ITM-107497,ORD-031932,POT-0071,2,756
ITM-107498,ORD-031933,POT-0021,1,954
ITM-107499,ORD-031933,POT-0007,2,1285
ITM-107500,ORD-031934,POT-0011,1,1556
ITM-107501,ORD-031934,POT-0080,1,607
ITM-107502,ORD-031934,POT-0005,1,1056
ITM-107503,ORD-031935,POT-0068,3,802
ITM-107504,ORD-031936,POT-0021,1,896
ITM-107505,ORD-031936,POT-0069,2,134
ITM-107506,ORD-031936,POT-0095,1,696
ITM-107507,ORD-031936,POT-0009,1,588
ITM-107508,ORD-031936,POT-0041,1,1427
ITM-107509,ORD-031936,POT-0003,1,478
ITM-107510,ORD-031937,POT-0001,1,100
ITM-107511,ORD-031937,POT-0089,1,1270
ITM-107512,ORD-031937,POT-0104,1,214
ITM-107513,ORD-031938,POT-0033,1,595
ITM-107514,ORD-031938,POT-0032,1,1306
ITM-107515,ORD-031938,POT-0019,2,1175
ITM-107516,ORD-031938,POT-0003,1,518
ITM-107517,ORD-031939,POT-0001,1,102
ITM-107518,ORD-031939,POT-0053,2,812
ITM-107519,ORD-031939,POT-0022,1,291
ITM-107520,ORD-031939,POT-0035,1,1110
ITM-107521,ORD-031939,POT-0061,1,295
ITM-107522,ORD-031939,POT-0068,1,838
ITM-107523,ORD-031939,POT-0025,1,742
ITM-107524,ORD-031940,POT-0116,1,1330
ITM-107525,ORD-031940,POT-0020,2,1433
ITM-107526,ORD-031941,POT-0067,1,177
ITM-107527,ORD-031941,POT-0002,3,944
ITM-107528,ORD-031941,POT-0105,3,876
ITM-107529,ORD-031941,POT-0082,2,321
ITM-107530,ORD-031941,POT-0114,1,497
ITM-107531,ORD-031942,POT-0061,1,280
ITM-107532,ORD-031942,POT-0049,1,1490
ITM-107533,ORD-031942,POT-0019,1,1277
ITM-107534,ORD-031943,POT-0062,1,126
ITM-107535,ORD-031944,POT-0003,1,482
ITM-107536,ORD-031944,POT-0063,1,1467
ITM-107537,ORD-031944,POT-0109,1,771
ITM-107538,ORD-031944,POT-0058,1,353
ITM-107539,ORD-031944,POT-0093,1,938
ITM-107540,ORD-031945,POT-0023,1,710
ITM-107541,ORD-031945,POT-0109,1,724
ITM-107542,ORD-031945,POT-0115,1,606
ITM-107543,ORD-031945,POT-0022,1,294
ITM-107544,ORD-031945,POT-0040,2,813
ITM-107545,ORD-031945,POT-0027,3,528
ITM-107546,ORD-031945,POT-0078,1,693
ITM-107547,ORD-031946,POT-0045,1,1127
ITM-107548,ORD-031946,POT-0067,1,176
ITM-107549,ORD-031946,POT-0042,5,1538
ITM-107550,ORD-031946,POT-0004,1,1477
ITM-107551,ORD-031946,POT-0088,2,1523
ITM-107552,ORD-031946,POT-0094,3,1122
ITM-107553,ORD-031947,POT-0021,1,911
ITM-107554,ORD-031947,POT-0084,1,779
ITM-107555,ORD-031947,POT-0039,1,450
ITM-107556,ORD-031947,POT-0045,2,1141
ITM-107557,ORD-031947,POT-0005,1,979
ITM-107558,ORD-031948,POT-0017,1,1371
ITM-107559,ORD-031948,POT-0075,1,895
ITM-107560,ORD-031948,POT-0080,1,625
ITM-107561,ORD-031949,POT-0038,1,568
ITM-107562,ORD-031949,POT-0032,1,1200
ITM-107563,ORD-031949,POT-0008,1,974
ITM-107564,ORD-031950,POT-0108,1,1358
ITM-107565,ORD-031950,POT-0041,1,1470
ITM-107566,ORD-031951,POT-0003,2,506
ITM-107567,ORD-031951,POT-0075,1,840
ITM-107568,ORD-031951,POT-0061,4,289
ITM-107569,ORD-031951,POT-0088,1,1596
ITM-107570,ORD-031951,POT-0038,1,561
ITM-107571,ORD-031951,POT-0113,1,1125
ITM-107572,ORD-031952,POT-0061,2,277
ITM-107573,ORD-031952,POT-0102,1,1306
ITM-107574,ORD-031952,POT-0001,1,108
ITM-107575,ORD-031952,POT-0024,3,1491
ITM-107576,ORD-031952,POT-0029,1,1253
ITM-107577,ORD-031952,POT-0053,1,810
ITM-107578,ORD-031952,POT-0105,1,878
ITM-107579,ORD-031953,POT-0019,1,1273
ITM-107580,ORD-031953,POT-0063,1,1472
ITM-107581,ORD-031953,POT-0117,4,329
ITM-107582,ORD-031953,POT-0025,1,762
ITM-107583,ORD-031953,POT-0012,2,238
ITM-107584,ORD-031953,POT-0036,2,860
ITM-107585,ORD-031953,POT-0040,1,856
ITM-107586,ORD-031954,POT-0064,1,744
ITM-107587,ORD-031954,POT-0058,1,348
ITM-107588,ORD-031955,POT-0082,1,343
ITM-107589,ORD-031955,POT-0089,3,1271
ITM-107590,ORD-031956,POT-0050,1,1372
ITM-107591,ORD-031956,POT-0012,1,231
ITM-107592,ORD-031956,POT-0108,2,1379
ITM-107593,ORD-031957,POT-0098,1,1448
ITM-107594,ORD-031957,POT-0085,1,1416
ITM-107595,ORD-031957,POT-0007,3,1284
ITM-107596,ORD-031958,POT-0119,1,514
ITM-107597,ORD-031958,POT-0042,1,1591
ITM-107598,ORD-031959,POT-0082,2,348
ITM-107599,ORD-031959,POT-0052,1,107
ITM-107600,ORD-031960,POT-0064,1,743
ITM-107601,ORD-031960,POT-0098,2,1441
ITM-107602,ORD-031961,POT-0022,1,275
ITM-107603,ORD-031961,POT-0038,1,598
ITM-107604,ORD-031961,POT-0065,3,1069
ITM-107605,ORD-031961,POT-0071,2,768
ITM-107606,ORD-031961,POT-0049,1,1582
ITM-107607,ORD-031962,POT-0017,1,1274
ITM-107608,ORD-031962,POT-0033,1,587
ITM-107609,ORD-031962,POT-0040,2,839
ITM-107610,ORD-031963,POT-0091,1,273
ITM-107611,ORD-031963,POT-0022,1,272
ITM-107612,ORD-031963,POT-0046,1,877
ITM-107613,ORD-031964,POT-0041,1,1390
ITM-107614,ORD-031965,POT-0041,1,1407
ITM-107615,ORD-031966,POT-0082,3,342
ITM-107616,ORD-031966,POT-0043,5,713
ITM-107617,ORD-031966,POT-0047,1,1606
ITM-107618,ORD-031966,POT-0084,1,784
ITM-107619,ORD-031966,POT-0042,1,1596
ITM-107620,ORD-031967,POT-0044,3,711
ITM-107621,ORD-031967,POT-0001,4,109
ITM-107622,ORD-031967,POT-0033,1,578
ITM-107623,ORD-031968,POT-0113,1,1156
ITM-107624,ORD-031969,POT-0046,1,872
ITM-107625,ORD-031969,POT-0101,1,684
ITM-107626,ORD-031969,POT-0073,2,1344
ITM-107627,ORD-031969,POT-0094,2,1131
ITM-107628,ORD-031970,POT-0021,1,955
ITM-107629,ORD-031970,POT-0068,3,775
ITM-107630,ORD-031970,POT-0102,1,1380
ITM-107631,ORD-031970,POT-0008,1,951
ITM-107632,ORD-031970,POT-0063,1,1515
ITM-107633,ORD-031971,POT-0038,3,572
ITM-107634,ORD-031971,POT-0040,1,808
ITM-107635,ORD-031971,POT-0072,1,706
ITM-107636,ORD-031971,POT-0001,2,102
ITM-107637,ORD-031971,POT-0081,1,942
ITM-107638,ORD-031971,POT-0005,3,976
ITM-107639,ORD-031971,POT-0019,5,1171
ITM-107640,ORD-031971,POT-0049,3,1464
ITM-107641,ORD-031972,POT-0061,1,276
ITM-107642,ORD-031972,POT-0042,2,1600
ITM-107643,ORD-031972,POT-0007,1,1354
ITM-107644,ORD-031973,POT-0003,1,502
ITM-107645,ORD-031973,POT-0044,1,681
ITM-107646,ORD-031973,POT-0100,1,561
ITM-107647,ORD-031973,POT-0095,2,658
ITM-107648,ORD-031973,POT-0051,1,1047
ITM-107649,ORD-031973,POT-0079,1,1123
ITM-107650,ORD-031973,POT-0082,1,330
ITM-107651,ORD-031974,POT-0051,2,1105
ITM-107652,ORD-031974,POT-0033,2,565
ITM-107653,ORD-031975,POT-0104,1,200
ITM-107654,ORD-031976,POT-0034,2,732
ITM-107655,ORD-031976,POT-0019,1,1172
ITM-107656,ORD-031976,POT-0041,1,1431
ITM-107657,ORD-031976,POT-0035,1,1109
ITM-107658,ORD-031977,POT-0021,1,936
ITM-107659,ORD-031977,POT-0078,2,698
ITM-107660,ORD-031978,POT-0021,2,901
ITM-107661,ORD-031978,POT-0062,1,130
ITM-107662,ORD-031978,POT-0024,2,1619
ITM-107663,ORD-031978,POT-0009,1,553
ITM-107664,ORD-031979,POT-0078,1,733
ITM-107665,ORD-031980,POT-0113,3,1123
ITM-107666,ORD-031980,POT-0051,3,1075
ITM-107667,ORD-031980,POT-0001,2,102
ITM-107668,ORD-031980,POT-0040,1,806
ITM-107669,ORD-031980,POT-0041,1,1360
ITM-107670,ORD-031981,POT-0008,3,975
ITM-107671,ORD-031981,POT-0005,1,1052
ITM-107672,ORD-031981,POT-0073,1,1350
ITM-107673,ORD-031981,POT-0050,1,1451
ITM-107674,ORD-031982,POT-0046,1,867
ITM-107675,ORD-031982,POT-0029,1,1230
ITM-107676,ORD-031983,POT-0058,2,328
ITM-107677,ORD-031983,POT-0001,1,99
ITM-107678,ORD-031984,POT-0047,1,1583
ITM-107679,ORD-031984,POT-0101,1,698
ITM-107680,ORD-031984,POT-0012,2,228
ITM-107681,ORD-031984,POT-0103,1,1181
ITM-107682,ORD-031985,POT-0035,3,1064
ITM-107683,ORD-031985,POT-0027,1,572
ITM-107684,ORD-031985,POT-0032,1,1308
ITM-107685,ORD-031985,POT-0009,1,560
ITM-107686,ORD-031985,POT-0101,1,696
ITM-107687,ORD-031985,POT-0079,2,1101
ITM-107688,ORD-031985,POT-0007,1,1385
ITM-107689,ORD-031986,POT-0082,2,337
ITM-107690,ORD-031986,POT-0046,1,919
ITM-107691,ORD-031986,POT-0005,1,985
ITM-107692,ORD-031987,POT-0019,2,1205
ITM-107693,ORD-031987,POT-0070,1,359
ITM-107694,ORD-031987,POT-0068,1,800
ITM-107695,ORD-031988,POT-0095,2,688
ITM-107696,ORD-031988,POT-0063,1,1562
ITM-107697,ORD-031988,POT-0038,3,577
ITM-107698,ORD-031989,POT-0009,1,550
ITM-107699,ORD-031989,POT-0067,3,174
ITM-107700,ORD-031989,POT-0001,2,101
ITM-107701,ORD-031989,POT-0041,4,1356
ITM-107702,ORD-031989,POT-0018,1,1105
ITM-107703,ORD-031990,POT-0012,1,235
ITM-107704,ORD-031990,POT-0090,5,123
ITM-107705,ORD-031991,POT-0011,2,1549
ITM-107706,ORD-031992,POT-0053,1,830
ITM-107707,ORD-031992,POT-0008,1,983
ITM-107708,ORD-031992,POT-0094,1,1103
ITM-107709,ORD-031992,POT-0034,2,683
ITM-107710,ORD-031993,POT-0085,1,1417
ITM-107711,ORD-031993,POT-0063,2,1503
ITM-107712,ORD-031993,POT-0093,1,953
ITM-107713,ORD-031993,POT-0022,4,293
ITM-107714,ORD-031993,POT-0069,1,131
ITM-107715,ORD-031993,POT-0003,1,475
ITM-107716,ORD-031994,POT-0109,1,758
ITM-107717,ORD-031994,POT-0020,1,1487
ITM-107718,ORD-031995,POT-0038,1,549
ITM-107719,ORD-031995,POT-0024,1,1564
ITM-107720,ORD-031995,POT-0001,1,100
ITM-107721,ORD-031995,POT-0047,2,1608
ITM-107722,ORD-031996,POT-0022,1,277
ITM-107723,ORD-031996,POT-0039,1,447
ITM-107724,ORD-031996,POT-0003,2,513
ITM-107725,ORD-031997,POT-0038,1,572
ITM-107726,ORD-031998,POT-0046,1,899
ITM-107727,ORD-031999,POT-0026,1,903
ITM-107728,ORD-031999,POT-0065,1,1113
ITM-107729,ORD-031999,POT-0079,1,1133
ITM-107730,ORD-031999,POT-0082,2,339
ITM-107731,ORD-032000,POT-0101,1,659
ITM-107732,ORD-032001,POT-0070,1,350
ITM-107733,ORD-032001,POT-0009,1,600
ITM-107734,ORD-032001,POT-0019,1,1261
ITM-107735,ORD-032002,POT-0113,1,1118
ITM-107736,ORD-032002,POT-0036,5,867
ITM-107737,ORD-032002,POT-0062,4,126
ITM-107738,ORD-032002,POT-0001,4,104
ITM-107739,ORD-032002,POT-0044,1,727
ITM-107740,ORD-032003,POT-0029,1,1299
ITM-107741,ORD-032003,POT-0064,1,717
ITM-107742,ORD-032004,POT-0078,4,694
ITM-107743,ORD-032005,POT-0090,2,133
ITM-107744,ORD-032005,POT-0082,1,325
ITM-107745,ORD-032006,POT-0022,1,288
ITM-107746,ORD-032006,POT-0085,1,1454
ITM-107747,ORD-032006,POT-0049,1,1497
ITM-107748,ORD-032007,POT-0008,1,998
ITM-107749,ORD-032007,POT-0090,5,133
ITM-107750,ORD-032007,POT-0036,1,892
ITM-107751,ORD-032007,POT-0073,2,1413
ITM-107752,ORD-032008,POT-0100,1,597
ITM-107753,ORD-032008,POT-0004,1,1469
ITM-107754,ORD-032008,POT-0001,1,108
ITM-107755,ORD-032009,POT-0070,3,376
ITM-107756,ORD-032009,POT-0034,2,669
ITM-107757,ORD-032009,POT-0007,1,1370
ITM-107758,ORD-032009,POT-0104,3,204
ITM-107759,ORD-032009,POT-0090,1,123
ITM-107760,ORD-032010,POT-0049,3,1507
ITM-107761,ORD-032010,POT-0027,5,552
ITM-107762,ORD-032010,POT-0034,1,687
ITM-107763,ORD-032010,POT-0114,1,508
ITM-107764,ORD-032010,POT-0079,1,1094
ITM-107765,ORD-032010,POT-0095,1,645
ITM-107766,ORD-032011,POT-0036,1,871
ITM-107767,ORD-032011,POT-0100,1,587
ITM-107768,ORD-032011,POT-0108,1,1448
ITM-107769,ORD-032012,POT-0034,1,682
ITM-107770,ORD-032013,POT-0066,3,289
ITM-107771,ORD-032013,POT-0033,1,548
ITM-107772,ORD-032013,POT-0034,1,689
ITM-107773,ORD-032013,POT-0117,1,341
ITM-107774,ORD-032014,POT-0025,2,742
ITM-107775,ORD-032014,POT-0019,1,1251
ITM-107776,ORD-032014,POT-0046,1,946
ITM-107777,ORD-032014,POT-0095,1,692
ITM-107778,ORD-032014,POT-0017,3,1309
ITM-107779,ORD-032014,POT-0080,1,575
ITM-107780,ORD-032014,POT-0009,1,587
ITM-107781,ORD-032015,POT-0026,1,912
ITM-107782,ORD-032015,POT-0110,1,1592
ITM-107783,ORD-032015,POT-0022,2,275
ITM-107784,ORD-032015,POT-0007,1,1376
ITM-107785,ORD-032016,POT-0025,2,746
ITM-107786,ORD-032016,POT-0041,1,1438
ITM-107787,ORD-032016,POT-0033,1,566
ITM-107788,ORD-032017,POT-0017,1,1270
ITM-107789,ORD-032017,POT-0038,1,578
ITM-107790,ORD-032017,POT-0005,3,1040
ITM-107791,ORD-032018,POT-0040,1,791
ITM-107792,ORD-032018,POT-0041,1,1396
ITM-107793,ORD-032019,POT-0029,3,1281
ITM-107794,ORD-032019,POT-0041,3,1426
ITM-107795,ORD-032020,POT-0020,1,1511
ITM-107796,ORD-032020,POT-0032,1,1271
ITM-107797,ORD-032021,POT-0043,1,682
ITM-107798,ORD-032022,POT-0098,1,1392
ITM-107799,ORD-032023,POT-0019,1,1170
ITM-107800,ORD-032023,POT-0033,1,559
ITM-107801,ORD-032023,POT-0012,3,242
ITM-107802,ORD-032023,POT-0050,1,1411
ITM-107803,ORD-032023,POT-0022,2,300
ITM-107804,ORD-032024,POT-0004,3,1464
ITM-107805,ORD-032025,POT-0012,1,230
ITM-107806,ORD-032025,POT-0070,1,356
ITM-107807,ORD-032025,POT-0098,2,1486
ITM-107808,ORD-032026,POT-0001,1,106
ITM-107809,ORD-032026,POT-0040,5,830
ITM-107810,ORD-032026,POT-0012,1,241
ITM-107811,ORD-032027,POT-0080,1,616
ITM-107812,ORD-032028,POT-0039,1,479
ITM-107813,ORD-032028,POT-0103,2,1195
ITM-107814,ORD-032028,POT-0002,2,1010
ITM-107815,ORD-032028,POT-0082,2,324
ITM-107816,ORD-032029,POT-0065,1,1072
ITM-107817,ORD-032029,POT-0119,1,504
ITM-107818,ORD-032029,POT-0067,2,173
ITM-107819,ORD-032030,POT-0002,1,972
ITM-107820,ORD-032030,POT-0072,1,650
ITM-107821,ORD-032030,POT-0012,1,243
ITM-107822,ORD-032031,POT-0041,1,1416
ITM-107823,ORD-032031,POT-0069,1,132
ITM-107824,ORD-032031,POT-0062,1,132
ITM-107825,ORD-032031,POT-0001,5,105
ITM-107826,ORD-032031,POT-0034,1,682
ITM-107827,ORD-032031,POT-0070,1,354
ITM-107828,ORD-032032,POT-0033,1,561
ITM-107829,ORD-032032,POT-0012,3,235
ITM-107830,ORD-032032,POT-0085,1,1436
ITM-107831,ORD-032032,POT-0017,1,1268
ITM-107832,ORD-032033,POT-0049,1,1572
ITM-107833,ORD-032033,POT-0115,2,571
ITM-107834,ORD-032033,POT-0095,1,663
ITM-107835,ORD-032033,POT-0034,2,682
ITM-107836,ORD-032033,POT-0021,1,928
ITM-107837,ORD-032034,POT-0009,2,582
ITM-107838,ORD-032034,POT-0091,1,289
ITM-107839,ORD-032035,POT-0062,1,134
ITM-107840,ORD-032035,POT-0078,1,668
ITM-107841,ORD-032035,POT-0057,2,1521
ITM-107842,ORD-032036,POT-0104,1,208
ITM-107843,ORD-032036,POT-0063,4,1539
ITM-107844,ORD-032036,POT-0102,1,1348
ITM-107845,ORD-032037,POT-0038,1,589
ITM-107846,ORD-032038,POT-0085,1,1415
ITM-107847,ORD-032038,POT-0040,1,874
ITM-107848,ORD-032038,POT-0019,3,1254
ITM-107849,ORD-032038,POT-0002,1,941
ITM-107850,ORD-032039,POT-0042,1,1527
ITM-107851,ORD-032039,POT-0019,1,1212
ITM-107852,ORD-032039,POT-0069,1,131
ITM-107853,ORD-032040,POT-0084,1,799
ITM-107854,ORD-032040,POT-0079,1,1096
ITM-107855,ORD-032040,POT-0045,2,1181
ITM-107856,ORD-032040,POT-0025,1,749
ITM-107857,ORD-032040,POT-0024,1,1615
ITM-107858,ORD-032041,POT-0040,1,833
ITM-107859,ORD-032042,POT-0011,5,1476
ITM-107860,ORD-032043,POT-0081,4,932
ITM-107861,ORD-032043,POT-0048,1,505
ITM-107862,ORD-032043,POT-0001,3,108
ITM-107863,ORD-032044,POT-0084,2,779
ITM-107864,ORD-032045,POT-0041,2,1445
ITM-107865,ORD-032045,POT-0109,5,740
ITM-107866,ORD-032045,POT-0069,1,129
ITM-107867,ORD-032045,POT-0082,1,330
ITM-107868,ORD-032045,POT-0008,1,957
ITM-107869,ORD-032045,POT-0040,1,865
ITM-107870,ORD-032046,POT-0004,2,1458
ITM-107871,ORD-032046,POT-0079,2,1120
ITM-107872,ORD-032047,POT-0101,1,675
ITM-107873,ORD-032048,POT-0019,1,1181
ITM-107874,ORD-032048,POT-0070,3,353
ITM-107875,ORD-032048,POT-0035,3,1132
ITM-107876,ORD-032048,POT-0041,3,1432
ITM-107877,ORD-032048,POT-0048,1,479
ITM-107878,ORD-032049,POT-0036,2,892
ITM-107879,ORD-032049,POT-0040,3,809
ITM-107880,ORD-032050,POT-0047,2,1594
ITM-107881,ORD-032050,POT-0017,4,1291
ITM-107882,ORD-032050,POT-0024,1,1551
ITM-107883,ORD-032051,POT-0022,2,273
ITM-107884,ORD-032051,POT-0113,3,1120
ITM-107885,ORD-032052,POT-0094,1,1098
ITM-107886,ORD-032053,POT-0032,2,1284
ITM-107887,ORD-032054,POT-0098,2,1431
ITM-107888,ORD-032054,POT-0047,1,1586
ITM-107889,ORD-032055,POT-0066,1,275
ITM-107890,ORD-032056,POT-0051,1,1126
ITM-107891,ORD-032056,POT-0017,3,1371
ITM-107892,ORD-032057,POT-0043,1,731
ITM-107893,ORD-032057,POT-0092,2,1082
ITM-107894,ORD-032057,POT-0039,1,457
ITM-107895,ORD-032057,POT-0069,1,127
ITM-107896,ORD-032058,POT-0035,1,1088
ITM-107897,ORD-032058,POT-0064,2,763
ITM-107898,ORD-032059,POT-0025,5,758
ITM-107899,ORD-032059,POT-0034,1,732
ITM-107900,ORD-032059,POT-0019,1,1203
ITM-107901,ORD-032060,POT-0027,1,568
ITM-107902,ORD-032060,POT-0019,2,1212
ITM-107903,ORD-032061,POT-0009,4,549
ITM-107904,ORD-032061,POT-0052,3,109
ITM-107905,ORD-032061,POT-0007,1,1281
ITM-107906,ORD-032062,POT-0095,1,702
ITM-107907,ORD-032062,POT-0063,2,1578
ITM-107908,ORD-032062,POT-0008,2,999
ITM-107909,ORD-032062,POT-0012,1,222
ITM-107910,ORD-032063,POT-0012,1,230
ITM-107911,ORD-032063,POT-0057,1,1537
ITM-107912,ORD-032063,POT-0042,5,1500
ITM-107913,ORD-032063,POT-0043,3,696
ITM-107914,ORD-032063,POT-0063,1,1499
ITM-107915,ORD-032063,POT-0085,1,1367
ITM-107916,ORD-032064,POT-0039,3,467
ITM-107917,ORD-032064,POT-0081,4,914
ITM-107918,ORD-032064,POT-0073,1,1290
ITM-107919,ORD-032064,POT-0002,5,953
ITM-107920,ORD-032064,POT-0116,2,1278
ITM-107921,ORD-032064,POT-0067,1,184
ITM-107922,ORD-032065,POT-0064,1,711
ITM-107923,ORD-032065,POT-0029,3,1244
ITM-107924,ORD-032065,POT-0042,1,1544
ITM-107925,ORD-032066,POT-0007,1,1382
ITM-107926,ORD-032066,POT-0050,1,1410
ITM-107927,ORD-032067,POT-0023,4,686
ITM-107928,ORD-032067,POT-0044,1,683
ITM-107929,ORD-032067,POT-0012,1,224
ITM-107930,ORD-032067,POT-0051,1,1082
ITM-107931,ORD-032067,POT-0021,3,913
ITM-107932,ORD-032068,POT-0025,3,792
ITM-107933,ORD-032068,POT-0032,1,1240
ITM-107934,ORD-032068,POT-0063,2,1506
ITM-107935,ORD-032068,POT-0023,1,701
ITM-107936,ORD-032069,POT-0001,2,100
ITM-107937,ORD-032069,POT-0057,1,1518
ITM-107938,ORD-032069,POT-0021,1,931
ITM-107939,ORD-032069,POT-0032,2,1247
ITM-107940,ORD-032070,POT-0067,2,184
ITM-107941,ORD-032071,POT-0080,1,603
ITM-107942,ORD-032071,POT-0009,5,597
ITM-107943,ORD-032071,POT-0096,1,1320
ITM-107944,ORD-032071,POT-0036,1,888
ITM-107945,ORD-032072,POT-0049,5,1503
ITM-107946,ORD-032073,POT-0048,1,474
ITM-107947,ORD-032073,POT-0091,1,278
ITM-107948,ORD-032073,POT-0001,1,101
ITM-107949,ORD-032073,POT-0061,1,279
ITM-107950,ORD-032073,POT-0068,1,836
ITM-107951,ORD-032073,POT-0047,5,1572
ITM-107952,ORD-032074,POT-0045,2,1205
ITM-107953,ORD-032074,POT-0082,5,349
ITM-107954,ORD-032074,POT-0083,1,1333
ITM-107955,ORD-032075,POT-0027,1,529
ITM-107956,ORD-032075,POT-0009,1,556
ITM-107957,ORD-032075,POT-0017,1,1374
ITM-107958,ORD-032075,POT-0022,1,294
ITM-107959,ORD-032076,POT-0040,1,828
ITM-107960,ORD-032076,POT-0038,2,584
ITM-107961,ORD-032076,POT-0029,1,1233
ITM-107962,ORD-032076,POT-0078,1,691
ITM-107963,ORD-032077,POT-0035,1,1144
ITM-107964,ORD-032077,POT-0040,1,835
ITM-107965,ORD-032077,POT-0084,1,762
ITM-107966,ORD-032077,POT-0038,1,549
ITM-107967,ORD-032077,POT-0088,1,1497
ITM-107968,ORD-032078,POT-0005,1,1004
ITM-107969,ORD-032078,POT-0094,1,1139
ITM-107970,ORD-032078,POT-0064,2,717
ITM-107971,ORD-032078,POT-0104,3,212
ITM-107972,ORD-032079,POT-0080,3,587
ITM-107973,ORD-032079,POT-0002,1,952
ITM-107974,ORD-032079,POT-0011,2,1491
ITM-107975,ORD-032079,POT-0061,1,289
ITM-107976,ORD-032079,POT-0033,2,567
ITM-107977,ORD-032079,POT-0040,1,870
ITM-107978,ORD-032080,POT-0040,2,871
ITM-107979,ORD-032080,POT-0112,2,995
ITM-107980,ORD-032081,POT-0062,1,131
ITM-107981,ORD-032081,POT-0017,1,1337
ITM-107982,ORD-032081,POT-0090,1,131
ITM-107983,ORD-032081,POT-0096,1,1413
ITM-107984,ORD-032081,POT-0113,3,1133
ITM-107985,ORD-032081,POT-0066,2,275
ITM-107986,ORD-032081,POT-0069,1,132
ITM-107987,ORD-032081,POT-0042,1,1478
ITM-107988,ORD-032082,POT-0082,1,326
ITM-107989,ORD-032082,POT-0046,1,938
ITM-107990,ORD-032082,POT-0012,1,237
ITM-107991,ORD-032083,POT-0019,1,1274
ITM-107992,ORD-032083,POT-0079,1,1109
ITM-107993,ORD-032083,POT-0035,1,1122
ITM-107994,ORD-032083,POT-0100,3,587
ITM-107995,ORD-032083,POT-0018,1,1048
ITM-107996,ORD-032084,POT-0089,1,1305
ITM-107997,ORD-032085,POT-0061,1,292
ITM-107998,ORD-032085,POT-0101,1,674
ITM-107999,ORD-032085,POT-0098,1,1437
ITM-108000,ORD-032086,POT-0048,1,510
ITM-108001,ORD-032086,POT-0020,1,1452
ITM-108002,ORD-032086,POT-0071,1,717
ITM-108003,ORD-032086,POT-0070,1,347
ITM-108004,ORD-032086,POT-0001,1,103
ITM-108005,ORD-032087,POT-0012,1,232
ITM-108006,ORD-032087,POT-0040,1,826
ITM-108007,ORD-032088,POT-0063,4,1592
ITM-108008,ORD-032088,POT-0073,1,1311
ITM-108009,ORD-032088,POT-0085,1,1340
ITM-108010,ORD-032089,POT-0008,1,1007
ITM-108011,ORD-032089,POT-0044,1,712
ITM-108012,ORD-032090,POT-0114,2,521
ITM-108013,ORD-032090,POT-0083,1,1322
ITM-108014,ORD-032091,POT-0094,3,1140
ITM-108015,ORD-032091,POT-0033,2,591
ITM-108016,ORD-032092,POT-0001,1,108
ITM-108017,ORD-032092,POT-0019,1,1231
ITM-108018,ORD-032093,POT-0071,1,744
ITM-108019,ORD-032094,POT-0119,1,488
ITM-108020,ORD-032094,POT-0036,1,816
ITM-108021,ORD-032094,POT-0022,1,298
ITM-108022,ORD-032094,POT-0047,1,1573
ITM-108023,ORD-032095,POT-0051,2,1118
ITM-108024,ORD-032095,POT-0001,1,102
ITM-108025,ORD-032096,POT-0008,1,995
ITM-108026,ORD-032096,POT-0069,2,128
ITM-108027,ORD-032096,POT-0002,1,922
ITM-108028,ORD-032096,POT-0005,5,1058
ITM-108029,ORD-032096,POT-0020,1,1510
ITM-108030,ORD-032096,POT-0012,1,244
ITM-108031,ORD-032097,POT-0070,1,362
ITM-108032,ORD-032097,POT-0084,1,786
ITM-108033,ORD-032097,POT-0045,1,1118
ITM-108034,ORD-032097,POT-0007,1,1317
ITM-108035,ORD-032097,POT-0096,5,1409
ITM-108036,ORD-032098,POT-0024,2,1532
ITM-108037,ORD-032099,POT-0075,2,851
ITM-108038,ORD-032099,POT-0108,2,1362
ITM-108039,ORD-032100,POT-0029,1,1232
ITM-108040,ORD-032100,POT-0043,1,693
ITM-108041,ORD-032101,POT-0113,4,1167
ITM-108042,ORD-032101,POT-0022,1,280
ITM-108043,ORD-032101,POT-0018,1,1046
ITM-108044,ORD-032102,POT-0017,1,1317
ITM-108045,ORD-032102,POT-0019,1,1189
ITM-108046,ORD-032102,POT-0105,1,939
ITM-108047,ORD-032102,POT-0120,1,299
ITM-108048,ORD-032102,POT-0057,2,1549
ITM-108049,ORD-032103,POT-0032,2,1238
ITM-108050,ORD-032103,POT-0001,5,106
ITM-108051,ORD-032103,POT-0104,2,211
ITM-108052,ORD-032103,POT-0058,1,335
ITM-108053,ORD-032103,POT-0107,1,1218
ITM-108054,ORD-032104,POT-0093,1,1002
ITM-108055,ORD-032104,POT-0113,3,1090
ITM-108056,ORD-032104,POT-0062,1,126
ITM-108057,ORD-032104,POT-0007,1,1302
ITM-108058,ORD-032104,POT-0068,3,819
