membership_id,customer_id,guild_id,tier,valid_from,valid_to
MEM-06215,WIZ-08493,GLD-04,apprentice,2024-03-15,
MEM-06216,WIZ-08495,GLD-06,adept,2024-09-06,
MEM-06217,WIZ-08498,GLD-05,apprentice,2026-04-27,
MEM-06218,WIZ-08501,GLD-10,APPRENTICE,2026-06-07,
MEM-06219,WIZ-08503,GLD-10,archmage,2025-05-23,
MEM-06220,WIZ-08505,GLD-10,adept,2024-03-02,
MEM-06221,WIZ-08506,GLD-10,apprentice,2023-08-01,
MEM-06222,WIZ-08508,GLD-03,Apprentice,2024-09-04,
MEM-06223,WIZ-08510,GLD-01,APPRENTICE,2024-07-19,
MEM-06224,WIZ-08511,GLD-11,Apprentice,2023-07-18,
MEM-06225,WIZ-08513,GLD-04,APPRENTICE,2025-03-02,
MEM-06226,WIZ-08515,GLD-07,APPRENTICE,2023-10-22,
MEM-06227,WIZ-08517,GLD-11,Apprentice,2025-08-07,
MEM-06228,WIZ-08518,GLD-05,apprentice,2023-07-12,
MEM-06229,WIZ-08520,GLD-08,adept,2026-01-01,
MEM-06230,WIZ-08522,GLD-05,APPRENTICE,2025-10-14,
MEM-06231,WIZ-08523,GLD-09,Apprentice,2026-03-05,2026-06-30
MEM-06232,WIZ-08523,GLD-09,Adept,2026-06-30,
MEM-06233,WIZ-08524,GLD-10,apprentice,2023-08-02,
MEM-06234,WIZ-08525,GLD-02,apprentice,2026-02-07,
MEM-06235,WIZ-08526,GLD-07,apprentice,2025-05-20,
MEM-06236,WIZ-08529,GLD-03,apprentice,2025-04-04,
MEM-06237,WIZ-08531,GLD-06,apprentice,2025-06-29,
MEM-06238,WIZ-08532,GLD-06,ADEPT,2025-08-27,
MEM-06239,WIZ-08533,GLD-10,adept,2024-09-22,
MEM-06240,WIZ-08534,GLD-02,Apprentice,2023-12-16,
MEM-06241,WIZ-08535,GLD-09,apprentice,2025-07-29,
MEM-06242,WIZ-08537,GLD-11,apprentice,2024-08-12,
MEM-06243,WIZ-08540,GLD-05,APPRENTICE,2024-09-25,
MEM-06244,WIZ-08541,GLD-05,adept,2025-01-20,
MEM-06245,WIZ-08542,GLD-04,adept,2025-02-25,
MEM-06246,WIZ-08543,GLD-09,adept,2026-02-17,
MEM-06247,WIZ-08545,GLD-04,apprentice,2026-01-19,
MEM-06248,WIZ-08546,GLD-12,apprentice,2025-08-11,
MEM-06249,WIZ-08550,GLD-09,Adept,2023-12-11,
MEM-06250,WIZ-08552,GLD-07,apprentice,2025-09-09,
MEM-06251,WIZ-08553,GLD-08,adept,2026-05-12,
MEM-06252,WIZ-08554,GLD-01,apprentice,2025-12-16,
MEM-06253,WIZ-08555,GLD-01,archmage,2025-03-12,
MEM-06254,WIZ-08557,GLD-01,apprentice,2024-11-23,
MEM-06255,WIZ-08560,GLD-12,apprentice,2025-01-06,
MEM-06256,WIZ-08561,GLD-07,Apprentice,2024-12-22,
MEM-06257,WIZ-08562,GLD-03,apprentice,2024-01-20,
MEM-06258,WIZ-08563,GLD-04,Apprentice,2026-05-14,
MEM-06259,WIZ-08565,GLD-07,apprentice,2025-12-07,
MEM-06260,WIZ-08566,GLD-03,APPRENTICE,2023-11-12,
MEM-06261,WIZ-08567,GLD-03,apprentice,2025-09-18,2026-02-24
MEM-06262,WIZ-08567,GLD-03,ADEPT,2026-02-24,
MEM-06263,WIZ-08568,GLD-01,apprentice,2023-09-14,
MEM-06264,WIZ-08569,GLD-05,apprentice,2025-07-18,
MEM-06265,WIZ-08570,GLD-04,apprentice,2026-04-29,
MEM-06266,WIZ-08571,GLD-01,APPRENTICE,2024-12-04,
MEM-06267,WIZ-08572,GLD-05,apprentice,2024-04-10,
MEM-06268,WIZ-08573,GLD-03,apprentice,2023-10-16,
MEM-06269,WIZ-08574,GLD-05,apprentice,2024-05-11,2024-07-28
MEM-06270,WIZ-08574,GLD-05,adept,2024-07-28,
MEM-06271,WIZ-08575,GLD-03,adept,2026-05-30,
MEM-06272,WIZ-08576,GLD-06,apprentice,2024-07-10,2026-06-02
MEM-06273,WIZ-08576,GLD-06,adept,2026-06-02,
MEM-06274,WIZ-08579,GLD-03,apprentice,2026-01-18,
MEM-06275,WIZ-08580,GLD-02,adept,2026-03-04,
MEM-06276,WIZ-08581,GLD-02,apprentice,2026-04-22,
MEM-06277,WIZ-08583,GLD-09,Apprentice,2025-08-01,
MEM-06278,WIZ-08584,GLD-11,adept,2025-12-12,
MEM-06279,WIZ-08588,GLD-02,ARCHMAGE,2026-01-25,
MEM-06280,WIZ-08591,GLD-10,apprentice,2025-05-01,
MEM-06281,WIZ-08596,GLD-01,apprentice,2024-02-16,2024-05-02
MEM-06282,WIZ-08596,GLD-01,adept,2024-05-02,
MEM-06283,WIZ-08597,GLD-06,adept,2025-03-27,
MEM-06284,WIZ-08598,GLD-02,APPRENTICE,2025-10-04,
MEM-06285,WIZ-08599,GLD-12,apprentice,2025-04-17,
MEM-06286,WIZ-08600,GLD-07,apprentice,2025-08-27,
MEM-06287,WIZ-08601,GLD-01,apprentice,2025-02-08,
MEM-06288,WIZ-08602,GLD-12,apprentice,2026-03-01,
MEM-06289,WIZ-08603,GLD-03,apprentice,2026-06-30,
MEM-06290,WIZ-08604,GLD-02,adept,2025-04-27,
MEM-06291,WIZ-08605,GLD-11,apprentice,2026-06-05,
MEM-06292,WIZ-08606,GLD-04,adept,2026-06-23,
MEM-06293,WIZ-08607,GLD-12,apprentice,2026-03-07,
MEM-06294,WIZ-08608,GLD-06,archmage,2023-11-24,
MEM-06295,WIZ-08609,GLD-01,apprentice,2024-05-04,
MEM-06296,WIZ-08610,GLD-12,apprentice,2025-12-03,2026-04-24
MEM-06297,WIZ-08610,GLD-12,adept,2026-04-24,
MEM-06298,WIZ-08611,GLD-11,archmage,2025-12-11,
MEM-06299,WIZ-08612,GLD-05,apprentice,2024-07-25,
MEM-06300,WIZ-08613,GLD-10,apprentice,2024-02-09,
MEM-06301,WIZ-08614,GLD-12,archmage,2024-05-08,
MEM-06302,WIZ-08615,GLD-08,APPRENTICE,2026-01-24,2026-03-17
MEM-06303,WIZ-08615,GLD-08,ADEPT,2026-03-17,
MEM-06304,WIZ-08617,GLD-05,apprentice,2024-04-21,
MEM-06305,WIZ-08619,GLD-10,apprentice,2025-09-09,
MEM-06306,WIZ-08620,GLD-11,adept,2024-06-26,
MEM-06307,WIZ-08621,GLD-03,APPRENTICE,2024-07-08,
MEM-06308,WIZ-08622,GLD-07,apprentice,2025-05-13,
MEM-06309,WIZ-08623,GLD-11,ARCHMAGE,2024-10-21,
MEM-06310,WIZ-08624,GLD-02,apprentice,2025-10-26,
MEM-06311,WIZ-08626,GLD-09,apprentice,2024-07-03,
MEM-06312,WIZ-08627,GLD-11,apprentice,2026-04-22,
MEM-06313,WIZ-08628,GLD-08,apprentice,2026-06-10,
MEM-06314,WIZ-08630,GLD-03,archmage,2025-11-10,
MEM-06315,WIZ-08631,GLD-09,adept,2024-09-11,2024-11-17
MEM-06316,WIZ-08631,GLD-09,archmage,2024-11-17,
MEM-06317,WIZ-08632,GLD-12,apprentice,2023-10-01,
MEM-06318,WIZ-08633,GLD-12,apprentice,2024-05-04,
MEM-06319,WIZ-08634,GLD-10,Adept,2026-06-10,
MEM-06320,WIZ-08635,GLD-09,apprentice,2026-06-13,
MEM-06321,WIZ-08636,GLD-05,Apprentice,2026-02-13,2026-04-12
MEM-06322,WIZ-08636,GLD-05,adept,2026-04-12,
MEM-06323,WIZ-08637,GLD-01,adept,2025-05-19,2026-01-16
MEM-06324,WIZ-08637,GLD-01,ARCHMAGE,2026-01-16,
MEM-06325,WIZ-08638,GLD-11,apprentice,2024-12-05,
MEM-06326,WIZ-08640,GLD-07,Apprentice,2025-08-22,2026-05-11
MEM-06327,WIZ-08640,GLD-07,ADEPT,2026-05-11,
MEM-06328,WIZ-08643,GLD-07,apprentice,2025-07-19,
MEM-06329,WIZ-08644,GLD-08,adept,2024-07-02,
MEM-06330,WIZ-08646,GLD-06,adept,2024-01-12,
MEM-06331,WIZ-08647,GLD-11,Apprentice,2026-03-11,
MEM-06332,WIZ-08649,GLD-01,ADEPT,2023-11-09,
MEM-06333,WIZ-08650,GLD-03,archmage,2025-03-01,
MEM-06334,WIZ-08651,GLD-11,apprentice,2026-06-01,
MEM-06335,WIZ-08652,GLD-07,apprentice,2024-11-26,
MEM-06336,WIZ-08659,GLD-03,archmage,2023-03-15,
MEM-06337,WIZ-08660,GLD-09,apprentice,2024-05-20,
MEM-06338,WIZ-08661,GLD-04,apprentice,2025-02-07,
MEM-06339,WIZ-08662,GLD-03,Apprentice,2025-10-26,
MEM-06340,WIZ-08663,GLD-09,apprentice,2025-10-11,2026-01-29
MEM-06341,WIZ-08663,GLD-09,adept,2026-01-29,
MEM-06342,WIZ-08665,GLD-05,ADEPT,2025-05-19,
MEM-06343,WIZ-08666,GLD-10,Apprentice,2025-11-02,
MEM-06344,WIZ-08667,GLD-02,adept,2024-02-07,
MEM-06345,WIZ-08668,GLD-02,archmage,2025-06-29,
MEM-06346,WIZ-08673,GLD-07,Adept,2026-05-29,
MEM-06347,WIZ-08674,GLD-06,adept,2025-05-12,
MEM-06348,WIZ-08675,GLD-05,apprentice,2024-12-13,
MEM-06349,WIZ-08676,GLD-04,apprentice,2026-06-16,
MEM-06350,WIZ-08677,GLD-08,Adept,2025-10-20,
MEM-06351,WIZ-08679,GLD-11,adept,2023-09-03,
MEM-06352,WIZ-08680,GLD-05,archmage,2025-01-13,
MEM-06353,WIZ-08681,GLD-11,apprentice,2024-08-02,
MEM-06354,WIZ-08684,GLD-02,APPRENTICE,2026-06-17,
MEM-06355,WIZ-08685,GLD-09,Adept,2025-11-23,
MEM-06356,WIZ-08686,GLD-01,apprentice,2024-03-12,
MEM-06357,WIZ-08687,GLD-10,apprentice,2025-07-05,
MEM-06358,WIZ-08688,GLD-09,adept,2024-08-11,
MEM-06359,WIZ-08691,GLD-06,adept,2025-12-15,
MEM-06360,WIZ-08692,GLD-08,apprentice,2026-03-21,
MEM-06361,WIZ-08693,GLD-08,apprentice,2026-04-14,
MEM-06362,WIZ-08694,GLD-06,Apprentice,2023-09-26,2024-11-28
MEM-06363,WIZ-08694,GLD-06,adept,2024-11-28,
MEM-06364,WIZ-08695,GLD-11,apprentice,2024-02-06,
MEM-06365,WIZ-08696,GLD-06,apprentice,2023-05-19,
MEM-06366,WIZ-08698,GLD-03,apprentice,2025-03-23,
MEM-06367,WIZ-08699,GLD-02,Adept,2025-02-12,
MEM-06368,WIZ-08700,GLD-09,adept,2026-05-04,
MEM-06369,WIZ-08702,GLD-09,archmage,2023-12-17,
MEM-06370,WIZ-08704,GLD-10,Adept,2023-04-29,
MEM-06371,WIZ-08705,GLD-12,apprentice,2026-05-29,
MEM-06372,WIZ-08706,GLD-10,archmage,2026-06-30,
MEM-06373,WIZ-08708,GLD-03,apprentice,2024-02-20,
MEM-06374,WIZ-08709,GLD-05,APPRENTICE,2025-04-26,
MEM-06375,WIZ-08711,GLD-07,Apprentice,2024-05-14,
MEM-06376,WIZ-08712,GLD-02,apprentice,2025-09-14,
MEM-06377,WIZ-08714,GLD-09,archmage,2023-06-10,
MEM-06378,WIZ-08715,GLD-12,apprentice,2026-06-16,
MEM-06379,WIZ-08717,GLD-06,APPRENTICE,2026-06-22,
MEM-06380,WIZ-08719,GLD-10,adept,2025-02-19,
MEM-06381,WIZ-08721,GLD-06,apprentice,2026-06-15,
MEM-06382,WIZ-08723,GLD-09,ADEPT,2026-05-31,
MEM-06383,WIZ-08724,GLD-01,APPRENTICE,2026-01-29,
MEM-06384,WIZ-08727,GLD-03,Apprentice,2024-10-26,
MEM-06385,WIZ-08729,GLD-01,archmage,2025-06-20,
MEM-06386,WIZ-08733,GLD-04,Archmage,2024-02-24,
MEM-06387,WIZ-08736,GLD-12,apprentice,2026-01-24,
MEM-06388,WIZ-08738,GLD-11,APPRENTICE,2024-08-31,
MEM-06389,WIZ-08739,GLD-07,apprentice,2024-01-13,
MEM-06390,WIZ-08741,GLD-04,ADEPT,2024-11-24,
MEM-06391,WIZ-08742,GLD-01,apprentice,2025-07-14,
MEM-06392,WIZ-08744,GLD-04,apprentice,2026-06-05,
MEM-06393,WIZ-08745,GLD-02,ADEPT,2026-06-14,
MEM-06394,WIZ-08747,GLD-11,adept,2026-06-11,
MEM-06395,WIZ-08748,GLD-01,apprentice,2023-04-13,
MEM-06396,WIZ-08753,GLD-09,Apprentice,2026-06-19,
MEM-06397,WIZ-08754,GLD-09,APPRENTICE,2023-08-17,
MEM-06398,WIZ-08755,GLD-01,adept,2025-03-16,
MEM-06399,WIZ-08757,GLD-06,apprentice,2024-02-03,
MEM-06400,WIZ-08758,GLD-05,apprentice,2024-05-30,
MEM-06401,WIZ-08760,GLD-06,adept,2023-08-22,
MEM-06402,WIZ-08761,GLD-03,adept,2025-11-13,2026-05-29
MEM-06403,WIZ-08761,GLD-03,ARCHMAGE,2026-05-29,
MEM-06404,WIZ-08763,GLD-08,apprentice,2024-10-22,
MEM-06405,WIZ-08766,GLD-03,archmage,2025-08-17,
MEM-06406,WIZ-08768,GLD-06,apprentice,2025-01-04,
MEM-06407,WIZ-08769,GLD-01,apprentice,2025-12-21,
MEM-06408,WIZ-08770,GLD-04,apprentice,2024-10-06,
MEM-06409,WIZ-08771,GLD-08,Apprentice,2025-12-18,2026-03-24
MEM-06410,WIZ-08771,GLD-08,adept,2026-03-24,
MEM-06411,WIZ-08772,GLD-01,Adept,2023-07-27,
MEM-06412,WIZ-08773,GLD-01,APPRENTICE,2024-01-05,
MEM-06413,WIZ-08774,GLD-10,adept,2026-04-14,2026-05-29
MEM-06414,WIZ-08774,GLD-10,Archmage,2026-05-29,
MEM-06415,WIZ-08775,GLD-01,apprentice,2026-03-23,
MEM-06416,WIZ-08776,GLD-03,apprentice,2024-01-13,
MEM-06417,WIZ-08779,GLD-06,apprentice,2025-01-27,2026-01-26
MEM-06418,WIZ-08779,GLD-06,Adept,2026-01-26,
MEM-06419,WIZ-08780,GLD-10,apprentice,2026-06-29,
MEM-06420,WIZ-08782,GLD-10,apprentice,2023-03-20,
MEM-06421,WIZ-08783,GLD-07,adept,2026-05-31,
MEM-06422,WIZ-08784,GLD-11,Adept,2025-10-28,
MEM-06423,WIZ-08785,GLD-11,apprentice,2025-09-08,
MEM-06424,WIZ-08786,GLD-01,Apprentice,2023-05-26,
MEM-06425,WIZ-08789,GLD-07,adept,2024-03-03,
MEM-06426,WIZ-08790,GLD-03,apprentice,2025-07-09,
MEM-06427,WIZ-08791,GLD-05,Adept,2026-05-24,
MEM-06428,WIZ-08792,GLD-07,adept,2025-03-02,
MEM-06429,WIZ-08793,GLD-05,ADEPT,2025-03-27,
MEM-06430,WIZ-08794,GLD-05,adept,2026-06-14,
MEM-06431,WIZ-08797,GLD-06,Apprentice,2024-03-16,
MEM-06432,WIZ-08805,GLD-10,Archmage,2026-06-22,
MEM-06433,WIZ-08806,GLD-05,apprentice,2024-08-08,2025-08-19
MEM-06434,WIZ-08806,GLD-05,ADEPT,2025-08-19,
MEM-06435,WIZ-08807,GLD-10,adept,2025-12-28,
MEM-06436,WIZ-08809,GLD-03,apprentice,2024-05-25,
MEM-06437,WIZ-08810,GLD-08,APPRENTICE,2023-06-29,
MEM-06438,WIZ-08811,GLD-06,apprentice,2024-06-25,2024-08-30
MEM-06439,WIZ-08811,GLD-06,ADEPT,2024-08-30,
MEM-06440,WIZ-08813,GLD-11,adept,2025-09-08,
MEM-06441,WIZ-08814,GLD-10,adept,2023-04-24,2023-07-07
MEM-06442,WIZ-08814,GLD-10,ARCHMAGE,2023-07-07,
MEM-06443,WIZ-08818,GLD-12,adept,2026-01-14,
MEM-06444,WIZ-08819,GLD-10,apprentice,2026-02-19,
MEM-06445,WIZ-08823,GLD-07,apprentice,2026-06-26,
MEM-06446,WIZ-08824,GLD-09,ADEPT,2025-07-22,2025-10-19
MEM-06447,WIZ-08824,GLD-09,Archmage,2025-10-19,
MEM-06448,WIZ-08826,GLD-02,apprentice,2026-04-04,
MEM-06449,WIZ-08829,GLD-07,apprentice,2026-01-20,
MEM-06450,WIZ-08830,GLD-11,ARCHMAGE,2024-02-17,
MEM-06451,WIZ-08833,GLD-09,ADEPT,2026-05-15,
MEM-06452,WIZ-08834,GLD-06,APPRENTICE,2025-04-03,
MEM-06453,WIZ-08836,GLD-10,apprentice,2024-09-25,
MEM-06454,WIZ-08838,GLD-12,Adept,2025-11-20,
MEM-06455,WIZ-08840,GLD-05,adept,2026-03-12,
MEM-06456,WIZ-08841,GLD-02,apprentice,2025-01-30,
MEM-06457,WIZ-08843,GLD-12,APPRENTICE,2024-12-05,
MEM-06458,WIZ-08846,GLD-01,adept,2024-06-06,
MEM-06459,WIZ-08849,GLD-07,apprentice,2025-01-25,2026-06-05
MEM-06460,WIZ-08849,GLD-07,adept,2026-06-05,
MEM-06461,WIZ-08850,GLD-10,apprentice,2025-04-23,
MEM-06462,WIZ-08852,GLD-08,apprentice,2025-11-10,
MEM-06463,WIZ-08855,GLD-06,Archmage,2023-11-23,
MEM-06464,WIZ-08856,GLD-02,apprentice,2026-03-10,
MEM-06465,WIZ-08857,GLD-01,apprentice,2026-06-15,
MEM-06466,WIZ-08858,GLD-05,Apprentice,2025-02-01,
MEM-06467,WIZ-08859,GLD-08,apprentice,2026-03-04,
MEM-06468,WIZ-08860,GLD-05,APPRENTICE,2023-08-19,
MEM-06469,WIZ-08862,GLD-12,adept,2024-07-01,
MEM-06470,WIZ-08864,GLD-10,APPRENTICE,2026-03-14,
MEM-06471,WIZ-08865,GLD-11,APPRENTICE,2024-02-07,
MEM-06472,WIZ-08866,GLD-12,Apprentice,2024-07-29,
MEM-06473,WIZ-08867,GLD-12,apprentice,2024-10-02,
MEM-06474,WIZ-08868,GLD-02,APPRENTICE,2026-04-07,2026-05-07
MEM-06475,WIZ-08868,GLD-02,adept,2026-05-07,
MEM-06476,WIZ-08872,GLD-09,apprentice,2026-05-16,
MEM-06477,WIZ-08873,GLD-12,apprentice,2026-02-03,
MEM-06478,WIZ-08874,GLD-09,Apprentice,2025-06-03,
MEM-06479,WIZ-08877,GLD-11,adept,2023-06-09,
MEM-06480,WIZ-08878,GLD-02,Apprentice,2024-07-05,
MEM-06481,WIZ-08879,GLD-08,adept,2026-02-22,2026-04-13
MEM-06482,WIZ-08879,GLD-08,archmage,2026-04-13,
MEM-06483,WIZ-08881,GLD-08,adept,2024-08-31,
MEM-06484,WIZ-08882,GLD-07,apprentice,2024-07-10,
MEM-06485,WIZ-08883,GLD-08,archmage,2025-04-22,
MEM-06486,WIZ-08884,GLD-08,apprentice,2025-08-06,
MEM-06487,WIZ-08885,GLD-11,Adept,2025-02-11,
MEM-06488,WIZ-08886,GLD-03,apprentice,2025-09-03,
MEM-06489,WIZ-08887,GLD-12,apprentice,2025-11-04,2025-12-11
MEM-06490,WIZ-08887,GLD-12,Adept,2025-12-11,
MEM-06491,WIZ-08889,GLD-10,Apprentice,2026-04-27,
MEM-06492,WIZ-08891,GLD-09,Apprentice,2025-04-24,
MEM-06493,WIZ-08893,GLD-03,adept,2025-10-01,
MEM-06494,WIZ-08895,GLD-05,adept,2026-05-27,
MEM-06495,WIZ-08896,GLD-11,adept,2026-04-07,
MEM-06496,WIZ-08897,GLD-08,adept,2024-08-26,2025-10-10
MEM-06497,WIZ-08897,GLD-08,archmage,2025-10-10,
MEM-06498,WIZ-08898,GLD-03,Apprentice,2026-04-17,
MEM-06499,WIZ-08900,GLD-02,Archmage,2024-02-19,
MEM-06500,WIZ-08901,GLD-01,Apprentice,2026-05-28,
MEM-06501,WIZ-08902,GLD-02,APPRENTICE,2026-04-01,
MEM-06502,WIZ-08904,GLD-10,apprentice,2026-04-16,
MEM-06503,WIZ-08905,GLD-11,apprentice,2024-09-15,
MEM-06504,WIZ-08906,GLD-02,adept,2025-07-01,
MEM-06505,WIZ-08907,GLD-10,apprentice,2026-06-06,
MEM-06506,WIZ-08908,GLD-05,apprentice,2024-01-18,
MEM-06507,WIZ-08909,GLD-12,apprentice,2025-11-27,
MEM-06508,WIZ-08910,GLD-11,Apprentice,2023-09-30,
MEM-06509,WIZ-08911,GLD-06,adept,2024-04-08,2025-01-10
MEM-06510,WIZ-08911,GLD-06,archmage,2025-01-10,
MEM-06511,WIZ-08912,GLD-01,Apprentice,2025-04-11,2025-08-06
MEM-06512,WIZ-08912,GLD-01,adept,2025-08-06,
MEM-06513,WIZ-08914,GLD-10,ADEPT,2026-02-19,
MEM-06514,WIZ-08915,GLD-03,adept,2023-06-28,
MEM-06515,WIZ-08916,GLD-11,adept,2025-12-13,
MEM-06516,WIZ-08918,GLD-01,apprentice,2026-02-10,
MEM-06517,WIZ-08919,GLD-02,apprentice,2026-03-20,
MEM-06518,WIZ-08920,GLD-07,Apprentice,2025-02-26,
MEM-06519,WIZ-08922,GLD-06,adept,2025-07-05,
MEM-06520,WIZ-08923,GLD-08,Adept,2024-03-06,
MEM-06521,WIZ-08924,GLD-07,Archmage,2025-11-30,
MEM-06522,WIZ-08925,GLD-03,adept,2024-06-09,2024-07-29
MEM-06523,WIZ-08925,GLD-03,Archmage,2024-07-29,
MEM-06524,WIZ-08926,GLD-03,apprentice,2024-09-20,
MEM-06525,WIZ-08927,GLD-12,Adept,2025-05-08,
MEM-06526,WIZ-08928,GLD-03,archmage,2026-04-29,
MEM-06527,WIZ-08929,GLD-10,adept,2024-07-09,
MEM-06528,WIZ-08930,GLD-11,apprentice,2026-04-16,2026-06-18
MEM-06529,WIZ-08930,GLD-11,Adept,2026-06-18,
MEM-06530,WIZ-08932,GLD-05,Apprentice,2025-09-06,
MEM-06531,WIZ-08933,GLD-07,apprentice,2026-03-19,
MEM-06532,WIZ-08937,GLD-02,adept,2025-12-27,2026-03-04
MEM-06533,WIZ-08937,GLD-02,archmage,2026-03-04,
MEM-06534,WIZ-08939,GLD-03,apprentice,2025-12-18,
MEM-06535,WIZ-08940,GLD-06,apprentice,2024-11-07,
MEM-06536,WIZ-08941,GLD-03,apprentice,2024-06-22,
MEM-06537,WIZ-08942,GLD-05,Adept,2026-02-06,
MEM-06538,WIZ-08943,GLD-07,apprentice,2025-08-12,
MEM-06539,WIZ-08944,GLD-03,apprentice,2023-09-10,
MEM-06540,WIZ-08946,GLD-02,apprentice,2025-03-07,
MEM-06541,WIZ-08948,GLD-03,apprentice,2026-05-19,
MEM-06542,WIZ-08949,GLD-02,apprentice,2023-09-19,
MEM-06543,WIZ-08951,GLD-07,Apprentice,2024-01-07,
MEM-06544,WIZ-08954,GLD-04,Apprentice,2024-11-13,
MEM-06545,WIZ-08956,GLD-12,apprentice,2024-03-15,
MEM-06546,WIZ-08958,GLD-01,apprentice,2026-05-14,
MEM-06547,WIZ-08959,GLD-09,Adept,2025-09-15,
MEM-06548,WIZ-08960,GLD-07,apprentice,2025-10-01,
MEM-06549,WIZ-08961,GLD-08,apprentice,2023-11-13,
MEM-06550,WIZ-08962,GLD-02,apprentice,2024-05-30,
MEM-06551,WIZ-08963,GLD-01,apprentice,2024-10-09,
MEM-06552,WIZ-08964,GLD-09,apprentice,2025-05-06,
MEM-06553,WIZ-08966,GLD-08,apprentice,2025-10-10,2026-01-15
MEM-06554,WIZ-08966,GLD-08,Adept,2026-01-15,
MEM-06555,WIZ-08968,GLD-09,apprentice,2025-11-25,
MEM-06556,WIZ-08969,GLD-07,adept,2026-02-27,
MEM-06557,WIZ-08970,GLD-11,ADEPT,2026-02-01,
MEM-06558,WIZ-08971,GLD-08,apprentice,2026-04-16,
MEM-06559,WIZ-08972,GLD-03,APPRENTICE,2024-01-31,
MEM-06560,WIZ-08973,GLD-12,adept,2024-08-28,
MEM-06561,WIZ-08974,GLD-04,apprentice,2025-08-02,2026-02-13
MEM-06562,WIZ-08974,GLD-04,adept,2026-02-13,
MEM-06563,WIZ-08975,GLD-11,adept,2026-02-21,2026-04-03
MEM-06564,WIZ-08975,GLD-11,archmage,2026-04-03,
MEM-06565,WIZ-08977,GLD-05,Apprentice,2026-06-13,
MEM-06566,WIZ-08978,GLD-07,ADEPT,2025-03-28,
MEM-06567,WIZ-08979,GLD-12,APPRENTICE,2025-02-12,
MEM-06568,WIZ-08980,GLD-01,Adept,2024-12-31,
MEM-06569,WIZ-08981,GLD-10,adept,2025-04-20,
MEM-06570,WIZ-08983,GLD-07,apprentice,2025-11-06,
MEM-06571,WIZ-08984,GLD-03,apprentice,2025-05-14,
MEM-06572,WIZ-08985,GLD-03,apprentice,2025-10-30,
MEM-06573,WIZ-08986,GLD-10,apprentice,2024-03-25,
MEM-06574,WIZ-08990,GLD-05,apprentice,2025-05-01,2026-05-05
MEM-06575,WIZ-08990,GLD-05,adept,2026-05-05,
MEM-06576,WIZ-08991,GLD-01,apprentice,2026-06-26,
MEM-06577,WIZ-08992,GLD-02,adept,2026-06-28,
MEM-06578,WIZ-08993,GLD-07,apprentice,2024-02-15,2025-09-30
MEM-06579,WIZ-08993,GLD-07,adept,2025-09-30,
MEM-06580,WIZ-08995,GLD-11,Archmage,2026-06-14,
MEM-06581,WIZ-08996,GLD-02,apprentice,2025-08-06,
MEM-06582,WIZ-08997,GLD-06,adept,2024-05-26,
MEM-06583,WIZ-08998,GLD-06,adept,2026-02-20,
MEM-06584,WIZ-08999,GLD-07,apprentice,2026-06-08,
MEM-06585,WIZ-09000,GLD-07,Adept,2026-02-02,2026-06-01
MEM-06586,WIZ-09000,GLD-07,archmage,2026-06-01,
MEM-06587,WIZ-09001,GLD-06,apprentice,2026-04-02,
MEM-06588,WIZ-09002,GLD-07,Adept,2023-11-02,
MEM-06589,WIZ-09003,GLD-02,archmage,2024-04-20,
MEM-06590,WIZ-09005,GLD-03,adept,2025-11-22,
MEM-06591,WIZ-09006,GLD-10,Apprentice,2025-07-29,
MEM-06592,WIZ-09008,GLD-07,apprentice,2023-11-30,
MEM-06593,WIZ-09009,GLD-10,adept,2023-09-25,
MEM-06594,WIZ-09011,GLD-10,adept,2025-08-12,
MEM-06595,WIZ-09012,GLD-03,adept,2026-06-19,
MEM-06596,WIZ-09013,GLD-02,apprentice,2024-08-13,
MEM-06597,WIZ-09014,GLD-05,apprentice,2023-08-24,2023-10-22
MEM-06598,WIZ-09014,GLD-05,adept,2023-10-22,
MEM-06599,WIZ-09015,GLD-03,apprentice,2026-04-20,
MEM-06600,WIZ-09016,GLD-01,adept,2024-02-29,
MEM-06601,WIZ-09017,GLD-08,APPRENTICE,2023-06-19,
MEM-06602,WIZ-09018,GLD-02,apprentice,2026-05-20,
MEM-06603,WIZ-09021,GLD-08,archmage,2024-09-13,
MEM-06604,WIZ-09022,GLD-02,apprentice,2024-08-20,
MEM-06605,WIZ-09024,GLD-09,APPRENTICE,2025-10-02,
MEM-06606,WIZ-09025,GLD-03,apprentice,2026-05-20,
MEM-06607,WIZ-09026,GLD-08,adept,2024-03-19,
MEM-06608,WIZ-09028,GLD-05,apprentice,2026-06-23,
MEM-06609,WIZ-09029,GLD-09,Apprentice,2024-03-27,
MEM-06610,WIZ-09030,GLD-08,apprentice,2026-04-15,
MEM-06611,WIZ-09032,GLD-01,adept,2024-08-15,
MEM-06612,WIZ-09035,GLD-05,adept,2026-04-27,
MEM-06613,WIZ-09036,GLD-10,Apprentice,2024-10-20,
MEM-06614,WIZ-09038,GLD-07,apprentice,2024-02-14,
MEM-06615,WIZ-09039,GLD-07,apprentice,2023-09-16,
MEM-06616,WIZ-09040,GLD-11,apprentice,2023-12-20,
MEM-06617,WIZ-09041,GLD-09,adept,2023-11-10,
MEM-06618,WIZ-09042,GLD-06,apprentice,2025-10-23,
MEM-06619,WIZ-09044,GLD-11,apprentice,2025-01-02,
